age,workclass,fnlwgt,educational.num,marital.status,race,gender,capital.gain,capital.loss,hours.per.week,occupation_office,occupation_Prof,occupation_worker,income
49,1,170165,9,0,1,0,0,0,55,0,0,1,0
47,1,355320,13,1,1,1,15024,0,40,0,1,0,1
45,1,116163,9,0,1,0,0,0,40,0,1,0,0
36,0,223433,11,1,1,1,0,0,53,1,0,0,1
44,1,151089,13,1,1,1,0,1902,50,0,1,0,1
51,0,285747,14,1,1,1,0,1977,60,0,1,0,1
25,0,108542,10,1,1,1,0,0,40,1,0,0,0
28,0,212318,9,0,1,1,0,0,55,0,0,1,0
57,1,173090,9,0,1,0,0,0,32,1,0,0,0
46,1,26781,9,1,0,1,0,0,40,0,0,1,0
59,1,31782,6,1,1,1,0,0,45,0,0,1,1
28,1,189241,7,1,1,1,0,0,40,0,0,0,0
25,1,164229,9,0,1,1,2597,0,40,0,0,0,0
35,1,240467,9,1,0,0,0,0,40,1,0,0,0
27,1,263614,12,1,1,1,0,0,45,0,0,1,1
29,1,74500,13,1,1,1,0,0,40,1,0,0,1
43,0,263502,9,0,1,1,0,0,40,1,0,0,0
38,0,47707,9,0,0,0,0,0,40,1,0,0,0
26,1,231638,10,0,1,0,0,0,40,1,0,0,0
36,1,111128,9,0,1,1,0,0,40,0,0,1,0
37,1,152307,10,1,1,1,0,0,40,0,0,1,1
41,1,184466,7,1,1,1,0,0,55,1,0,0,0
48,0,324173,11,0,1,0,0,0,50,0,1,0,0
35,0,300681,9,1,0,1,7298,0,35,1,0,0,1
43,0,598995,13,0,0,0,0,0,42,0,1,0,0
57,0,140711,13,1,1,1,0,0,40,0,1,0,1
44,0,262241,9,1,1,0,0,0,40,1,0,0,0
28,1,308136,9,0,1,1,0,0,40,0,0,0,0
55,1,148590,6,0,0,0,0,0,40,0,0,1,0
52,1,195635,9,1,1,1,0,2051,38,0,0,1,0
30,1,228406,9,0,0,0,0,0,40,1,0,0,0
50,0,175070,15,1,1,1,0,0,45,0,1,0,1
43,0,34007,13,1,1,1,0,0,70,0,0,1,1
33,1,121195,9,0,0,1,0,0,50,0,0,1,0
23,0,216853,11,1,1,1,0,0,25,0,0,0,0
18,1,212936,10,0,1,1,0,0,15,0,0,0,0
33,0,220430,13,1,0,1,0,0,70,1,0,0,1
30,0,73514,13,0,0,0,0,0,45,0,1,0,0
21,1,307371,10,0,1,1,0,0,15,1,0,0,0
38,1,119992,10,1,1,1,0,0,40,0,1,0,0
24,1,327518,11,1,1,1,0,0,45,0,0,1,0
24,1,220323,10,1,0,1,0,0,40,0,1,0,0
39,1,421633,10,0,0,0,0,0,30,1,0,0,0
43,0,35034,13,1,1,1,0,0,21,0,1,0,0
30,0,270218,13,0,0,0,0,0,40,1,0,0,0
25,1,254933,7,1,1,1,0,0,40,0,0,1,0
45,1,61751,9,1,1,0,0,0,35,0,0,0,0
22,1,137876,10,0,1,1,0,0,20,1,0,0,0
73,1,336007,13,1,1,1,0,2246,40,0,1,0,1
26,1,222539,10,1,1,1,0,0,40,0,0,1,1
24,1,233856,9,0,0,1,0,0,45,0,0,1,0
18,1,198616,8,0,1,1,594,0,20,0,0,1,0
35,1,202027,13,1,1,1,7298,0,35,0,0,0,1
22,1,203182,10,0,1,0,0,0,43,1,0,0,0
38,1,186934,10,1,1,1,0,0,45,0,0,1,0
40,0,179580,9,1,1,0,0,0,40,1,0,0,0
32,1,26803,10,1,1,1,0,0,84,0,0,1,1
42,1,344624,9,1,1,1,0,1902,50,0,0,1,1
31,0,59969,9,1,1,0,0,0,35,1,0,0,0
54,0,192654,13,0,1,1,0,0,65,0,0,1,0
63,1,117681,9,0,1,1,0,0,25,0,0,1,0
67,0,179285,13,1,1,1,0,0,30,1,0,0,0
47,1,217161,9,0,0,0,0,0,14,0,0,0,0
67,0,116517,13,0,1,0,0,0,35,0,0,0,0
33,1,170336,9,1,0,0,0,0,19,1,0,0,0
33,0,256529,9,0,1,0,0,0,80,0,0,0,0
25,0,227886,13,1,1,1,0,0,40,1,0,0,0
25,1,141706,10,0,1,0,0,0,40,1,0,0,0
35,1,361888,10,0,1,1,0,0,40,0,0,1,0
54,1,185407,9,1,1,1,7688,0,40,0,0,1,1
35,0,176101,9,1,1,1,0,0,80,0,0,1,1
18,1,216730,7,0,1,1,0,0,12,0,0,0,0
29,1,136017,6,0,1,1,0,0,48,0,0,1,0
41,1,58880,13,1,1,0,7688,0,10,0,1,0,1
40,1,285787,12,1,1,1,0,0,40,1,0,0,1
46,1,173243,10,1,1,1,5178,0,40,1,0,0,1
39,1,160916,12,1,1,0,0,0,45,1,0,0,0
42,1,227397,13,1,1,0,0,0,40,1,0,0,1
49,0,111066,13,1,1,1,0,0,50,0,0,1,1
23,1,189924,10,0,1,0,0,0,40,0,0,0,0
34,1,31740,4,1,1,1,0,0,40,0,0,1,0
42,0,120837,9,1,1,1,0,2042,48,0,0,1,0
31,1,172304,10,1,1,1,0,0,50,0,0,1,1
31,1,86492,11,1,1,1,0,0,30,0,0,1,1
90,1,206667,14,1,1,0,0,0,40,0,1,0,1
27,0,153546,13,0,1,0,0,0,40,0,1,0,0
30,0,115932,9,0,1,1,99999,0,50,0,0,1,1
27,0,151626,9,0,0,0,0,0,40,0,1,0,0
27,0,37302,7,1,1,1,0,0,50,0,1,0,0
28,1,109001,9,0,1,1,0,0,40,0,0,1,0
40,1,195488,9,0,1,0,0,0,45,1,0,0,0
43,0,216116,14,0,0,0,0,0,37,0,1,0,0
26,1,118497,9,1,1,1,0,0,50,0,0,1,0
48,0,101233,11,1,1,0,0,0,15,0,0,0,0
41,1,349703,12,1,0,1,0,0,40,0,0,1,0
23,1,214635,9,0,1,1,0,0,40,0,0,1,0
35,1,169672,7,1,1,1,0,0,65,1,0,0,0
42,1,71458,10,1,1,1,0,0,50,0,1,0,0
27,0,142621,13,0,1,0,4101,0,40,0,1,0,0
34,1,125279,9,1,1,1,0,0,40,0,0,1,0
25,1,197303,13,0,1,0,0,0,40,0,1,0,0
46,0,148995,13,0,1,1,4787,0,45,0,1,0,1
39,1,160123,9,0,1,0,0,0,40,1,0,0,0
25,1,323229,13,0,1,1,0,0,40,1,0,0,0
45,1,138626,11,0,1,1,2174,0,50,0,1,0,0
46,1,102359,13,0,1,1,0,0,40,0,1,0,0
37,1,404661,10,0,0,1,0,0,40,0,1,0,0
38,0,185325,9,1,1,1,0,0,40,0,0,0,1
35,0,230268,10,1,1,1,0,0,40,0,0,0,0
49,0,38819,13,1,1,1,0,0,50,1,0,0,1
37,1,380614,12,1,1,0,0,0,13,0,1,0,1
45,1,319637,9,0,1,0,0,0,40,0,0,0,0
71,1,149040,8,0,1,0,0,0,40,0,0,0,0
44,1,320984,13,1,1,1,0,0,60,1,0,0,1
38,1,81965,11,0,1,0,0,0,40,1,0,0,0
42,0,182302,9,1,1,1,0,0,40,0,0,1,0
29,1,53434,11,1,1,1,0,0,60,0,1,0,1
48,1,216214,7,1,1,1,0,0,40,0,0,1,0
56,0,24127,11,1,1,1,0,0,54,1,0,0,1
32,0,115066,9,1,1,1,0,0,40,1,0,0,0
19,1,120277,9,0,1,0,0,0,30,0,0,0,0
57,0,134286,10,0,1,1,0,0,35,1,0,0,0
55,1,26716,6,0,1,1,0,0,60,0,0,1,0
66,1,117746,13,1,1,1,0,0,50,1,0,0,1
26,1,206199,9,0,0,1,0,0,40,1,0,0,0
58,0,89922,11,1,1,1,15024,0,40,0,1,0,1
62,1,69867,13,1,1,1,0,0,55,0,1,0,1
31,1,109020,13,0,0,1,0,0,40,0,1,0,0
25,1,130302,9,1,1,1,0,0,40,0,0,1,0
38,1,156728,13,1,1,1,0,0,56,1,0,0,0
33,1,424719,13,0,1,0,0,0,40,0,1,0,0
51,0,217647,10,0,0,0,0,0,40,0,1,0,0
20,1,33087,11,0,1,1,0,0,40,0,0,1,0
40,0,241895,9,1,1,1,0,0,40,1,0,0,0
20,1,38455,6,0,1,1,0,0,40,0,0,0,0
41,0,81054,10,0,1,0,0,0,25,0,1,0,0
44,1,163215,8,0,1,0,0,0,40,0,0,1,0
35,1,156728,9,1,1,1,0,0,40,0,0,1,0
35,0,127930,9,1,1,1,0,0,60,0,0,1,0
46,0,227310,10,0,0,0,0,0,40,1,0,0,0
24,1,96844,10,0,1,0,0,0,17,1,0,0,0
18,1,245199,10,0,1,1,0,0,40,0,0,0,0
37,1,46385,9,1,1,1,0,0,40,0,0,1,0
58,1,186385,16,0,1,1,0,0,8,0,1,0,0
55,1,252714,11,1,1,1,0,0,40,1,0,0,0
68,1,154897,9,0,1,0,0,0,30,1,0,0,0
41,1,320744,13,1,1,1,0,0,40,0,1,0,1
50,1,138852,14,1,1,1,15024,0,50,0,1,0,1
48,1,102092,9,1,1,1,0,0,40,0,0,1,0
45,1,278151,9,1,1,1,0,0,40,1,0,0,0
43,1,338290,10,1,1,1,0,0,40,0,1,0,0
37,1,34378,10,1,1,1,0,0,35,0,0,1,0
43,1,91959,13,1,1,1,0,0,45,0,1,0,1
36,1,265881,9,0,1,0,0,0,40,0,0,1,0
27,1,193898,9,0,1,1,0,0,50,0,0,1,0
36,1,139364,13,1,1,1,0,0,50,1,0,0,1
47,0,306473,12,1,1,1,0,0,40,0,0,1,0
33,1,37232,10,0,1,1,0,0,80,0,0,1,0
19,0,56424,8,0,0,1,0,0,20,0,0,1,0
34,1,153326,13,1,1,1,0,0,40,0,1,0,1
33,1,106976,9,0,1,0,0,0,40,0,0,0,0
57,1,109015,10,0,1,0,0,0,48,1,0,0,0
59,1,154100,14,0,1,0,27828,0,45,1,0,0,1
36,1,183739,9,1,1,0,0,2002,40,0,0,1,0
60,1,367695,12,1,1,1,0,0,40,1,0,0,1
33,0,156015,11,1,1,1,0,0,40,1,0,0,0
41,1,185132,13,0,1,0,0,0,45,0,1,0,0
20,0,188274,10,0,1,1,0,0,10,0,1,0,0
28,0,50512,13,0,1,0,2202,0,50,0,1,0,0
31,1,414525,8,0,0,1,0,0,60,0,0,1,0
38,1,289148,9,1,1,0,0,0,40,0,0,1,0
40,1,176069,13,0,1,0,0,0,45,0,1,0,0
55,0,199713,13,1,1,1,0,0,15,0,1,0,0
49,1,297884,9,1,1,1,4064,0,50,0,0,1,0
33,1,204829,9,0,1,1,0,0,45,0,0,1,0
24,0,32950,13,0,1,1,0,0,35,0,1,0,0
46,1,233511,13,0,1,1,0,0,48,0,0,1,0
20,1,210781,10,0,1,0,0,0,20,1,0,0,0
22,1,83315,9,0,1,1,0,0,40,1,0,0,0
46,1,185385,9,1,1,1,0,0,65,1,0,0,1
39,1,80324,10,1,1,1,0,1977,62,0,1,0,1
26,1,357933,10,0,1,0,0,0,15,1,0,0,0
20,1,211293,10,0,0,0,0,0,14,1,0,0,0
37,0,199265,10,1,1,1,0,0,50,0,1,0,0
40,1,202872,10,0,1,0,0,0,24,1,0,0,0
22,1,195075,10,0,1,0,0,0,38,0,0,0,0
32,1,317378,13,0,1,0,10520,0,40,0,1,0,1
41,1,187802,10,0,1,1,0,0,50,1,0,0,0
24,1,97212,12,1,1,0,0,0,40,1,0,0,0
40,1,47902,9,1,1,1,0,0,40,0,1,0,0
37,0,76767,15,1,1,0,0,0,39,0,1,0,1
42,1,172297,14,1,1,1,0,1902,40,1,0,0,1
56,1,274475,5,0,1,0,0,0,40,1,0,0,0
20,1,105244,10,0,1,1,0,0,50,0,0,0,0
55,0,165695,9,0,1,1,0,0,40,1,0,0,0
29,1,253801,9,0,1,1,0,0,40,0,0,1,0
37,1,305597,9,0,1,1,0,0,40,0,0,1,0
61,0,352448,13,1,1,1,0,0,60,0,0,1,0
26,1,242768,13,0,1,1,0,0,38,0,1,0,0
49,0,201080,10,0,1,1,0,0,55,0,0,1,0
18,0,159032,4,0,1,1,0,0,40,0,0,1,0
30,1,149568,5,0,0,1,0,0,40,0,0,1,0
24,0,155775,9,1,1,1,0,0,40,1,0,0,0
37,1,120074,9,0,1,1,0,0,40,0,0,1,0
37,0,257588,9,0,1,0,0,0,40,1,0,0,0
36,1,177907,10,1,1,1,0,0,65,0,0,1,0
40,1,309311,9,1,1,1,0,0,40,0,0,1,0
44,0,138975,9,1,1,1,0,0,55,0,0,1,0
43,0,187778,9,1,1,1,0,0,20,0,0,1,0
19,1,35865,10,0,1,0,0,0,35,0,0,0,0
50,1,234373,14,1,1,0,0,1485,40,0,1,0,0
39,1,144688,9,1,0,0,0,0,50,1,0,0,0
43,1,248094,9,0,1,1,0,0,40,0,0,1,0
43,1,248094,9,1,1,1,0,0,40,0,0,1,0
40,1,213821,14,0,1,1,0,0,40,0,1,0,1
31,0,55849,10,0,1,1,0,0,40,0,0,1,0
25,1,121712,13,0,1,1,0,0,40,0,0,1,0
30,0,164552,13,0,1,1,0,1876,40,0,1,0,0
55,1,223127,5,1,1,1,0,0,40,0,0,1,0
55,1,190514,4,1,1,1,0,0,75,1,0,0,0
29,1,203797,10,1,0,1,0,0,40,0,1,0,0
28,1,378460,13,0,1,1,10520,0,60,1,0,0,1
30,1,105908,9,1,1,1,0,0,40,0,0,1,0
33,1,232356,9,1,1,1,0,1672,55,1,0,0,0
23,1,210526,9,0,1,1,0,0,40,1,0,0,0
71,1,193530,7,0,1,0,0,0,75,0,0,0,0
21,1,43535,10,0,1,0,0,0,40,1,0,0,0
49,1,183013,9,1,1,1,0,0,40,0,0,1,0
31,1,113364,12,1,1,1,0,0,20,0,0,1,0
27,1,197380,12,0,1,1,0,0,40,0,1,0,0
26,1,213385,10,0,1,1,0,0,20,0,0,0,0
17,1,31007,6,0,1,0,0,0,30,0,0,0,0
26,1,35917,10,0,1,1,0,0,50,0,0,1,0
50,1,48358,9,1,1,1,7688,0,40,0,0,1,1
31,1,241885,9,0,1,1,0,0,45,0,0,1,0
51,1,24344,12,0,1,0,0,0,40,1,0,0,0
56,1,149686,5,0,1,0,0,0,40,0,0,1,0
24,0,154432,13,0,1,1,0,0,35,0,0,1,0
26,1,259585,10,0,1,1,0,0,24,1,0,0,0
51,1,104748,10,1,1,1,0,0,45,0,1,0,0
32,0,144949,9,1,1,1,0,0,40,1,0,0,0
47,0,199512,13,1,1,1,0,0,40,0,1,0,1
30,1,302438,9,0,1,1,0,0,40,0,0,1,0
49,0,115784,10,1,1,1,0,0,40,0,0,1,0
40,1,96509,10,1,0,1,0,0,40,0,1,0,1
62,1,226733,9,1,1,1,0,0,40,1,0,0,1
43,0,244945,13,1,1,1,0,0,60,0,1,0,0
76,1,243768,3,0,1,1,0,0,20,0,0,0,0
35,1,186934,13,1,1,1,0,0,50,1,0,0,1
27,1,89813,9,0,1,0,0,0,40,0,0,0,0
54,0,129432,13,1,1,1,15024,0,40,0,1,0,1
55,0,184702,9,1,1,1,0,0,40,1,0,0,0
21,1,275291,10,0,1,1,0,0,12,1,0,0,0
20,1,258298,10,0,1,1,0,0,20,0,0,0,0
39,1,139743,9,0,1,0,0,0,20,1,0,0,0
26,1,102476,13,0,1,1,10520,0,64,0,1,0,1
20,1,103840,9,0,1,0,0,0,42,0,0,1,0
28,1,274579,9,1,1,1,0,0,60,0,0,1,0
56,0,156842,10,0,0,1,0,0,40,0,0,0,0
39,1,101020,8,1,1,1,0,0,40,0,0,1,0
44,0,68729,13,1,0,1,0,0,40,0,1,0,1
55,1,141326,9,1,1,1,0,0,40,0,0,1,1
54,0,168723,9,1,1,1,0,0,40,1,0,0,0
30,1,347166,13,0,1,1,13550,0,45,0,1,0,1
34,0,213722,9,1,1,1,0,0,57,1,0,0,1
42,1,196797,9,0,0,0,0,0,38,0,0,1,0
50,0,207246,10,0,1,0,0,0,75,0,1,0,0
34,0,199934,10,1,0,1,0,0,40,1,0,0,1
23,1,272185,11,0,1,1,0,0,33,0,0,1,0
47,1,266281,7,0,0,0,6849,0,40,0,0,1,0
57,1,96779,3,1,1,1,0,0,40,0,0,1,0
33,1,188352,14,0,0,1,0,0,50,0,1,0,0
37,1,359131,9,0,1,0,0,0,48,0,0,1,0
53,1,198824,13,0,1,0,0,0,40,0,1,0,0
27,0,68393,13,0,1,0,0,0,40,1,0,0,0
47,1,115613,9,1,1,1,0,0,50,0,0,1,1
42,1,45363,12,1,1,1,0,0,50,0,1,0,0
39,1,121590,10,0,0,1,4787,0,40,0,1,0,1
58,0,292379,13,1,1,1,0,0,40,0,1,0,0
20,1,482732,9,0,1,1,0,0,24,1,0,0,0
19,1,198663,9,0,1,1,0,0,40,0,0,1,0
39,1,230329,9,1,1,1,0,0,35,0,0,1,0
51,1,29887,9,0,1,1,0,0,44,0,1,0,0
53,1,126368,10,0,1,0,0,0,50,1,0,0,1
50,1,108446,10,1,1,1,0,0,40,1,0,0,0
36,1,220696,9,0,1,1,0,0,40,0,0,1,0
30,1,32008,13,0,1,0,0,0,72,1,0,0,0
50,1,185846,9,1,1,1,0,0,55,1,0,0,1
76,1,127016,4,0,1,0,0,0,40,0,0,0,0
46,0,102308,13,1,1,1,0,2415,40,1,0,0,1
24,1,157894,10,0,0,1,0,0,40,0,0,0,0
26,1,345405,9,1,1,1,2885,0,40,1,0,0,0
56,0,94156,15,1,1,1,0,1977,50,0,1,0,1
50,1,145409,13,1,1,1,15024,0,40,0,1,0,1
22,1,190968,10,1,1,1,2407,0,40,0,0,1,0
23,0,212803,13,0,1,0,0,0,35,0,1,0,0
51,1,168660,9,1,1,1,0,0,50,0,1,0,0
58,1,234481,6,1,1,1,0,0,40,0,0,1,0
45,1,408773,10,1,1,1,0,0,40,0,0,1,1
55,0,126117,9,0,1,1,0,0,40,1,0,0,0
45,1,155489,10,1,1,1,0,0,60,1,0,0,1
42,1,296749,10,0,1,1,0,0,45,0,0,1,0
44,0,185832,13,1,1,1,0,0,46,1,0,0,1
60,1,43235,13,1,1,1,0,0,50,0,1,0,1
27,1,213152,10,0,1,1,0,0,40,1,0,0,0
25,0,334267,10,1,1,1,0,0,40,0,1,0,1
43,1,64631,9,1,1,1,15024,0,50,0,1,0,1
44,0,193882,11,0,1,1,0,1340,40,1,0,0,0
63,1,71800,4,0,1,0,0,0,41,0,0,0,0
46,0,170092,14,0,1,0,0,0,43,0,1,0,0
47,1,198223,10,1,1,1,0,0,40,0,1,0,0
37,1,359796,10,0,0,1,0,0,40,1,0,0,0
43,1,110556,9,0,0,0,0,0,40,0,1,0,0
46,1,196858,14,1,1,1,0,0,35,0,1,0,1
61,0,224784,12,1,1,0,0,0,90,0,1,0,0
53,0,271544,9,1,0,1,0,1977,40,1,0,0,1
44,1,221172,9,0,1,1,0,0,30,0,0,1,0
54,1,256916,9,1,1,1,0,0,45,0,1,0,0
22,1,157332,10,0,1,0,0,0,40,0,1,0,0
47,0,192894,9,1,0,1,0,0,50,0,0,1,1
18,1,240183,9,0,1,0,0,0,20,0,0,0,0
37,0,397877,13,1,1,1,0,0,40,1,0,0,1
51,1,115066,10,0,1,0,0,2547,40,1,0,0,1
35,0,170174,9,1,1,1,7298,0,60,0,0,1,1
59,1,171015,10,0,1,0,0,0,34,1,0,0,0
45,0,127678,11,1,1,1,0,0,60,1,0,0,1
19,1,263338,9,0,1,1,0,0,15,0,0,0,0
22,1,129508,9,0,1,0,0,0,28,1,0,0,0
41,1,192107,13,1,1,1,0,0,40,0,0,1,0
33,0,93930,9,1,1,1,0,0,40,0,1,0,0
26,0,207537,9,0,0,0,0,0,40,1,0,0,0
22,1,138542,10,1,1,1,0,0,35,0,0,0,0
29,0,116207,9,1,1,1,0,0,65,0,1,0,1
22,1,198244,9,0,1,0,0,0,39,1,0,0,0
34,1,90614,12,1,1,1,0,2042,10,1,0,0,0
23,1,211160,8,1,1,1,0,0,40,0,0,0,0
20,1,194630,9,1,1,1,3781,0,50,1,0,0,0
25,1,161478,13,0,0,0,0,0,40,0,1,0,0
59,1,144071,9,1,1,1,0,0,40,1,0,0,1
44,1,167005,10,1,1,1,4386,0,55,0,0,1,0
55,1,342121,10,1,1,1,0,0,40,1,0,0,0
77,0,71676,10,0,1,0,0,1944,1,1,0,0,0
42,1,124692,14,1,1,1,0,0,40,0,1,0,1
47,1,147236,9,1,1,1,0,0,40,0,0,1,1
42,1,145175,10,1,1,1,0,0,40,0,0,1,0
45,1,259323,10,1,1,1,0,0,40,0,0,1,0
23,1,127768,10,0,1,1,0,0,40,0,0,1,0
52,1,98588,9,1,1,1,0,0,40,0,0,1,0
49,1,192894,9,1,1,1,0,0,40,0,0,1,1
20,1,194848,10,0,1,1,0,0,40,0,0,1,0
20,1,34446,9,0,1,0,0,0,20,0,0,0,0
23,0,177265,9,0,1,0,0,0,45,0,0,0,0
30,1,142977,10,0,1,1,0,0,65,0,0,1,0
45,1,241350,9,1,1,1,0,0,48,0,0,0,1
30,1,154882,15,0,1,1,0,0,35,0,0,0,0
17,1,60562,5,0,1,0,0,0,20,0,0,0,0
22,1,142566,9,0,1,1,0,0,40,1,0,0,0
25,1,176162,13,0,1,1,0,0,40,0,0,0,0
40,1,237671,10,1,1,0,0,0,40,1,0,0,1
58,1,68624,9,1,1,1,0,0,45,0,1,0,0
30,1,229504,9,1,1,1,0,0,50,0,0,1,0
59,1,340591,6,1,1,1,3942,0,40,0,0,0,0
26,1,236008,11,0,1,0,0,0,40,0,1,0,0
33,1,169496,13,1,1,1,0,0,50,0,1,0,1
22,1,195179,10,0,1,1,0,0,24,1,0,0,0
25,1,469697,10,1,1,1,0,0,40,0,0,1,0
44,1,214415,10,0,0,0,0,0,40,0,1,0,0
35,1,452283,9,0,1,0,0,0,40,1,0,0,0
40,1,244172,9,1,1,1,0,0,40,0,0,0,0
19,1,231972,7,0,1,0,0,0,20,1,0,0,0
32,1,30497,11,1,1,1,0,0,40,1,0,0,0
52,0,189216,9,0,1,1,0,0,65,0,0,1,0
36,1,268292,9,1,1,1,0,0,41,0,0,1,0
38,1,69306,10,0,1,0,0,0,40,0,0,1,0
57,0,111224,13,0,0,1,0,0,39,0,0,1,0
22,0,309348,10,0,1,0,0,0,15,1,0,0,0
20,1,210781,10,0,1,0,0,0,35,1,0,0,0
40,1,286750,7,0,0,1,0,0,36,0,0,1,0
36,0,321274,13,1,1,1,0,0,50,0,0,1,0
27,1,192936,9,0,1,0,0,0,40,1,0,0,0
52,1,72743,9,1,1,0,0,0,50,1,0,0,0
43,1,187861,9,0,1,0,0,0,44,0,0,1,0
35,1,179579,9,1,1,1,0,0,40,0,0,1,0
29,1,663394,9,1,0,1,0,0,40,0,0,1,0
27,1,302422,10,0,1,1,0,0,40,0,0,1,0
49,0,37353,14,1,1,1,0,0,40,0,1,0,1
26,0,109609,10,0,1,1,0,0,30,0,0,1,0
47,1,184402,9,0,1,1,0,0,32,0,0,0,0
20,1,224640,10,0,1,0,0,0,40,1,0,0,0
19,1,405526,9,0,1,1,0,0,40,0,0,0,0
34,1,36385,14,0,1,1,0,2258,50,0,1,0,0
20,1,147884,9,0,1,0,0,0,40,1,0,0,0
23,1,164231,7,0,1,1,0,0,35,0,1,0,0
25,1,383306,13,0,1,1,0,0,40,1,0,0,0
21,1,417668,9,0,1,1,0,0,36,0,0,0,0
25,1,161007,9,0,1,1,0,0,40,0,0,1,0
63,0,99823,10,1,1,1,0,0,32,1,0,0,0
25,1,37379,13,0,1,0,0,0,50,1,0,0,0
28,1,148645,9,0,1,0,0,0,40,0,0,1,0
39,1,180477,14,0,1,1,0,0,60,0,1,0,1
28,1,123147,10,0,1,0,4865,0,40,1,0,0,0
30,1,111415,13,1,1,1,0,0,45,0,1,0,1
41,0,107327,11,0,1,0,0,0,40,0,1,0,0
52,0,146565,12,0,1,0,4865,0,30,0,0,0,0
36,1,267556,9,1,1,1,4064,0,40,0,0,1,0
47,1,284871,13,1,1,1,0,1887,40,0,1,0,1
32,0,145983,10,1,1,0,0,0,40,1,0,0,0
52,1,163998,9,1,1,1,99999,0,45,1,0,0,1
50,1,128478,9,1,1,1,0,0,70,0,0,1,0
60,1,226949,9,0,1,0,0,0,37,1,0,0,0
47,1,157901,7,1,0,1,0,0,36,0,0,0,0
54,0,33863,9,1,1,1,0,0,60,0,0,1,1
32,0,40444,14,0,1,1,0,0,50,0,1,0,0
61,1,54373,10,1,1,1,0,0,40,1,0,0,0
21,1,52753,9,0,1,1,0,1504,40,0,0,1,0
29,0,104423,10,1,1,1,4386,0,45,0,1,0,1
36,0,305714,9,0,0,0,0,0,70,0,0,0,0
38,0,167440,9,1,1,1,0,0,20,0,0,1,0
59,1,291529,6,0,1,1,0,0,52,0,0,1,0
43,1,243380,10,1,1,1,0,0,40,1,0,0,0
19,1,38619,7,0,1,1,0,0,10,0,0,1,0
42,1,230684,13,1,1,1,5013,0,40,0,1,0,0
33,1,132601,10,1,1,1,0,0,45,0,1,0,0
47,1,193285,9,1,0,0,5013,0,40,0,0,0,0
51,1,279156,9,1,1,1,7298,0,40,0,1,0,1
28,1,339372,10,0,1,1,0,0,40,1,0,0,0
61,1,101265,10,0,1,0,0,0,43,1,0,0,0
23,1,117789,13,0,1,0,0,0,60,0,1,0,0
31,1,312667,5,1,1,1,0,0,40,0,0,1,0
38,0,255503,7,0,1,1,0,0,55,0,1,0,0
22,1,139190,9,0,1,1,0,0,50,0,0,1,0
35,1,185556,14,1,1,1,0,1887,40,0,1,0,1
53,0,84278,13,1,1,1,0,0,48,0,1,0,1
40,1,114580,9,1,1,0,0,0,24,0,1,0,1
36,1,185405,9,1,1,1,0,0,50,1,0,0,1
33,0,199539,9,1,1,1,0,0,65,0,0,1,0
23,1,346480,9,0,1,0,0,0,50,1,0,0,0
51,0,349431,9,1,1,1,4386,0,40,0,0,1,1
31,1,219619,9,0,1,1,0,0,48,1,0,0,0
28,0,127491,9,0,1,0,5721,0,40,1,0,0,0
26,0,253899,13,0,1,1,0,0,40,1,0,0,0
32,1,155232,13,0,0,1,0,0,60,1,0,0,1
43,1,182437,13,0,1,1,0,0,45,0,1,0,1
19,1,530454,9,0,1,0,0,0,50,0,0,0,0
46,1,101430,7,0,0,0,0,0,40,0,0,0,0
49,0,358668,16,1,1,1,0,0,45,0,1,0,1
31,1,90668,6,0,1,0,0,0,40,0,0,0,0
45,1,126141,13,1,1,1,0,0,40,0,1,0,1
22,1,194031,10,0,1,0,0,0,15,0,0,0,0
25,1,117833,13,0,1,0,0,1876,40,0,1,0,0
46,1,249686,15,0,1,1,0,0,50,0,1,0,1
44,0,219591,10,1,1,1,0,0,40,0,0,1,0
25,1,221757,9,1,1,1,0,0,40,0,0,1,0
30,1,80625,13,0,1,1,0,0,40,0,1,0,0
54,1,185407,13,1,1,1,0,0,60,0,1,0,1
34,1,163110,13,1,1,1,0,0,45,0,0,1,1
30,1,159187,13,1,1,1,0,1902,55,0,1,0,1
21,1,100462,11,0,1,0,2174,0,60,0,1,0,0
27,1,192936,13,0,1,0,0,0,40,0,1,0,0
29,1,145011,10,0,1,1,0,0,40,0,0,1,0
60,0,181196,10,1,1,1,0,0,40,0,1,0,1
36,0,37778,14,1,1,1,0,0,70,0,0,1,0
27,1,60288,14,0,1,0,0,0,40,1,0,0,0
57,0,84231,10,1,1,1,0,0,48,0,0,0,0
63,1,318763,10,0,1,1,0,0,22,0,0,1,0
29,1,168138,13,1,1,1,0,0,40,1,0,0,1
34,1,113530,13,1,1,1,0,0,40,0,1,0,0
27,1,321896,9,0,1,1,0,0,40,0,0,0,0
31,1,145791,11,0,1,0,0,0,40,1,0,0,0
31,1,131425,13,1,1,1,0,0,40,0,0,1,0
55,1,145214,10,0,1,0,4650,0,20,1,0,0,0
64,0,142166,9,1,1,1,0,0,99,0,0,1,0
20,1,494784,9,0,0,0,0,0,35,1,0,0,0
44,0,172479,9,1,1,1,15024,0,60,0,0,1,1
35,1,184655,7,0,1,1,0,0,50,0,0,1,0
41,0,26669,10,0,1,0,0,0,40,0,1,0,0
38,1,191479,10,0,0,0,0,0,40,0,1,0,0
